"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"07:31:42.7743223","AlteryxGui.exe","19688","CreateFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt.19688","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:31:42.7743605","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt.19688","SUCCESS","CreationTime: 2024-12-11 07:31:42, LastAccessTime: 2024-12-11 07:31:42, LastWriteTime: 2024-12-11 07:31:42, ChangeTime: 2024-12-11 07:31:42, AllocationSize: 456, EndOfFile: 449, FileAttributes: ANCI"
"07:31:42.7744222","AlteryxGui.exe","19688","CloseFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt.19688","SUCCESS",""
"07:31:42.7746555","AlteryxGui.exe","19688","CreateFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt.19688","SUCCESS","Desired Access: Read Attributes, Delete, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:31:42.7747258","AlteryxGui.exe","19688","QueryAttributeTagFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt.19688","SUCCESS","Attributes: ANCI, ReparseTag: 0x0"
"07:31:42.7747515","AlteryxGui.exe","19688","QueryBasicInformationFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt.19688","SUCCESS","CreationTime: 2024-12-11 07:31:42, LastAccessTime: 2024-12-11 07:31:42, LastWriteTime: 2024-12-11 07:31:42, ChangeTime: 2024-12-11 07:31:42, FileAttributes: ANCI"
"07:31:42.7748925","AlteryxGui.exe","19688","CreateFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave","SUCCESS","Desired Access: Write Data/Add File, Synchronize, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:31:42.7753293","AlteryxGui.exe","19688","SetRenameInformationFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt.19688","SUCCESS","ReplaceIfExists: False, FileName: C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt"
"07:31:42.7759559","AlteryxGui.exe","19688","CloseFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave","SUCCESS",""
"07:31:42.7760230","AlteryxGui.exe","19688","CloseFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\AutoSaveList.txt","SUCCESS",""
"07:31:42.7762463","AlteryxGui.exe","19688","CreateFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\Autosave_20241211071545_19688_8.yxmd","SUCCESS","Desired Access: Read Attributes, Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:31:42.7763835","AlteryxGui.exe","19688","QueryAttributeTagFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\Autosave_20241211071545_19688_8.yxmd","SUCCESS","Attributes: ANCI, ReparseTag: 0x0"
"07:31:42.7764105","AlteryxGui.exe","19688","SetDispositionInformationEx","C:\Users\seanb\AppData\Local\Alteryx\Autosave\Autosave_20241211071545_19688_8.yxmd","SUCCESS","Flags: FILE_DISPOSITION_DELETE, FILE_DISPOSITION_POSIX_SEMANTICS"
"07:31:42.7764431","AlteryxGui.exe","19688","CloseFile","C:\Users\seanb\AppData\Local\Alteryx\Autosave\Autosave_20241211071545_19688_8.yxmd","SUCCESS",""
"07:31:42.7770901","AlteryxGui.exe","19688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\a27d521a9307d2c8abd3ae518fd431ba\System.Core.ni.dll","SUCCESS","Offset: 3,739,648, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"07:31:42.7773132","AlteryxGui.exe","19688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\a27d521a9307d2c8abd3ae518fd431ba\System.Core.ni.dll","SUCCESS","Offset: 8,609,792, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"07:31:42.7774967","AlteryxGui.exe","19688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\02615d09f5932f870508f7020261bb0e\mscorlib.ni.dll","SUCCESS","Offset: 6,632,960, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"07:31:42.7777058","AlteryxGui.exe","19688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\02615d09f5932f870508f7020261bb0e\mscorlib.ni.dll","SUCCESS","Offset: 18,523,648, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"07:31:42.7778629","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Control\Cryptography\Providers","REPARSE","Desired Access: Read"
"07:31:42.7779065","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Control\Cryptography\Providers","SUCCESS","Desired Access: Read"
"07:31:42.7779599","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Control\Cryptography\Providers","SUCCESS",""
"07:31:42.7779944","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Control\Cryptography\Configuration","REPARSE","Desired Access: Read"
"07:31:42.7780450","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Control\Cryptography\Configuration","SUCCESS","Desired Access: Read"
"07:31:42.7780982","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Control\Cryptography\Configuration","SUCCESS",""
"07:31:42.9179143","AlteryxGui.exe","19688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f210855f805402ef177b7b99c2ee8386\System.Windows.Forms.ni.dll","SUCCESS","Offset: 3,968,000, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"07:31:42.9181777","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Policies","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9182075","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9182366","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9182565","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9182844","AlteryxGui.exe","19688","RegQueryKey","HKLM\SOFTWARE\Policies","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9183003","AlteryxGui.exe","19688","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9183251","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Policies","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9183421","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9183661","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9183816","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9184005","AlteryxGui.exe","19688","RegQueryKey","HKLM\SOFTWARE","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9184178","AlteryxGui.exe","19688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete","SUCCESS","Desired Access: Read"
"07:31:42.9184544","AlteryxGui.exe","19688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete\AutoSuggest","NAME NOT FOUND","Length: 44"
"07:31:42.9184782","AlteryxGui.exe","19688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoComplete","SUCCESS",""
"07:31:42.9185829","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"07:31:42.9186033","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9186142","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9186263","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9186631","AlteryxGui.exe","19688","RegOpenKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Desired Access: Read"
"07:31:42.9186928","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9187122","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9187299","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9187456","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9187954","AlteryxGui.exe","19688","RegOpenKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9188314","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9188761","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9189124","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9189432","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9189732","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"07:31:42.9190036","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9190294","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9190556","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9190793","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\(Default)","BUFFER OVERFLOW","Length: 12"
"07:31:42.9191022","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9191259","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9191508","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9191746","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\(Default)","SUCCESS","Type: REG_SZ, Length: 94, Data: Microsoft Multiple AutoComplete List Container"
"07:31:42.9191978","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9192205","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9192445","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9192677","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9192868","AlteryxGui.exe","19688","RegOpenKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InprocServer32","SUCCESS","Desired Access: Read"
"07:31:42.9193576","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: Name"
"07:31:42.9193810","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9194042","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9194272","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"07:31:42.9194470","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: Name"
"07:31:42.9194691","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9195071","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9195406","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"07:31:42.9195627","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: Name"
"07:31:42.9195981","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9196226","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9196472","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\shell32.dll"
"07:31:42.9196728","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: Name"
"07:31:42.9196963","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9197201","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9197444","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\shell32.dll"
"07:31:42.9198100","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: Name"
"07:31:42.9198514","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9198777","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9199137","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 20, Data: Apartment"
"07:31:42.9199596","AlteryxGui.exe","19688","RegCloseKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InProcServer32","SUCCESS",""
"07:31:42.9199809","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9200234","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9200529","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9201038","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9201226","AlteryxGui.exe","19688","RegOpenKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9201457","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: Name"
"07:31:42.9201881","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9202129","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9202360","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9202538","AlteryxGui.exe","19688","RegOpenKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9202783","AlteryxGui.exe","19688","RegCloseKey","HKCR\CLSID\{00BB2765-6A77-11D0-A535-00C04FD7D062}","SUCCESS",""
"07:31:42.9203380","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"07:31:42.9203674","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9203785","AlteryxGui.exe","19688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9203972","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{6935DB93-21E8-4CCC-BEB9-9FE3C77A297A}","NAME NOT FOUND","Desired Access: Read"
"07:31:42.9204148","AlteryxGui.exe","19688","RegOpenKey","HKCR\CLSID\{6935DB93-21E8-4CCC-BEB9-9FE3C77A297A}","SUCCESS","Desired Access: Read"
"07:31:42.9204347","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: Name"
"07:31:42.9204492","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9204643","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9204789","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9204906","AlteryxGui.exe","19688","RegOpenKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"07:31:42.9205046","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: Name"
"07:31:42.9205228","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: Name"
"07:31:42.9205363","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9205516","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"07:31:42.9205668","AlteryxGui.exe","19688","RegQueryValue","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"07:31:42.9205806","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: Name"
"07:31:42.9205945","AlteryxGui.exe","19688","RegQueryKey","HKCR\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:31:42.9206260","AlteryxGui.exe","19688","RegOpenKey","HKCU\Software\Classes\CLSID\{6935DB93-21E8-4ccc-BEB9-9FE3C77A297A}","NAME NOT FOUND","Desired Access: Maximum Allowed"
